Tweet,followers,type,coordinates,City,State,time,epoch_time(EST),Sentiment,Result
"there is something strangely Neanderthal about Palin.. oh, she think Cuba is next to China and Russ",5948,Polygon,"-87.285468, 30.437965; -87.285468, 30.504789; -87.218996, 30.504789; -87.218996, 30.437965",Brent,FL,12/18/2014 13:33,1418891625,-0.300000012,n
Understanding the Cuba/US relations in 10minutes,182,Polygon,"-83.353955, 32.04683; -83.353955, 35.215449; -78.499301, 35.215449; -78.499301, 32.04683",South Carolina,US,12/18/2014 13:35,1418891703,0.406202704,p
Great day for Cuba 's finboth at home or abroad CubaPolicy,4,Polygon,"-80.297884, 26.228692; -80.297884, 26.31183; -80.2016611, 26.31183; -80.2016611, 26.228692",Coral Springs,FL,12/18/2014 13:35,1418891725,0.400000006,p
Marco Rubio will have effectively shot himself in the foot if Cuban-Americans embrace this.,280,Polygon,"-80.165053, 40.65672; -80.165053, 40.722841; -80.090644, 40.722841; -80.090644, 40.65672",Fernway,PA,12/18/2014 13:36,1418891760,0.275000006,p
"Obama to Cuban political prisoners: ""Rot in hell.""",1565,Polygon,"-76.208607, 40.16258; -76.208607, 40.201177; -76.147765, 40.201177; -76.147765, 40.16258",Ephrata,PA,12/18/2014 13:40,1418892052,-0.5,n
cspanchat what you saying FEW COWARDLY bastards that FLED CUBA instead of FIGHTing for freedo,766,Polygon,"-71.622585, 43.159703; -71.622585, 43.295436; -71.462538, 43.295436; -71.462538, 43.159703",Concord,NH,12/18/2014 13:41,1418892083,-0.530000031,n
"How MLB could benefit from U.S.-Cuba talks: As the U.S. and Cuba restore diplomatic ties, a residue effect could…",2485,Polygon,"-105.109815, 39.614151; -105.109815, 39.812975; -104.734372, 39.812975; -104.734372, 39.614151",Denver,CO,12/18/2014 13:41,1418892099,0.315402001,p
"Putin LAUGHS PLANS HIS Nuclear Bombs put in Cuba ""MEMO:1962 FUN w/FIDEL"" 87yrs Murder/Dictator Obama CLONE&amp;",224,Polygon,"-74.094376, 40.182823; -74.094376, 40.234427; -74.013981, 40.234427; -74.013981, 40.182823",Neptune,NJ,12/18/2014 13:42,1418892158,-1.512297988,n
The one where he can hand the US Navy GITMO base over to Cuba and then release the gitmo terrorists.,300,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/18/2014 13:42,1418892168,-0.49000001,n
"newjersey If state authorities are hell bent on bringing American(s) in Cuba to justice, start with the officials, guards at",150,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/18/2014 13:44,1418892266,0.400000006,p
This Cuba thing has me wanting to go to one of their beaches and have some of that rice and beans.,170,Polygon,"-77.231293, 39.152407; -77.231293, 39.235691; -77.112229, 39.235691; -77.112229, 39.152407",Montgomery Village,MD,12/18/2014 13:46,1418892369,-0.200000003,n
Weapons of Mass Distractions! Last week was MASS DEMONSTRATIONS across the nations EricGarner MikeBrown this week it's Cuba,582,Polygon,"-75.477251, 39.7182019; -75.477251, 39.73934; -75.4603977, 39.73934; -75.4603977, 39.7182019",Penns Grove,NJ,12/18/2014 13:50,1418892620,0.048930999,p
Time to move forward and make progress in Cuba. Thank you for putting the past beyond and looking out for change and the next,3215,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308",Florida,US,12/18/2014 13:52,1418892750,0.414782643,p
does it open the doors for Deportation and amnesty and give Miami and panama canal to Cuba ? cspanchat Cuba drug and human c,6041,Polygon,"-71.3466458, 42.840671; -71.3466458, 42.9417995; -71.206356, 42.9417995; -71.206356, 42.840671",Derry,NH,12/18/2014 13:52,1418892757,0.245000005,p
I am so jealous you've been to Cuba!,269,Polygon,"-77.062383, 39.176996; -77.062383, 39.184782; -77.055551, 39.184782; -77.055551, 39.176996",Brookeville,MD,12/18/2014 13:53,1418892838,-1.800000072,n
"An American prisoner was released by Cuba after five years.His first words. ""Bill Cosby did what!?"" TIMEFLIES,",330,Polygon,"-82.434848, 34.687331; -82.434848, 35.662316; -77.2986798, 35.662316; -77.2986798, 34.687331",Greenville,NC,12/18/2014 13:54,1418892869,0.287714988,p
TBT Marco Rubio began 2012 GOP Convention speech asking for prayers that Cuba would soon be free:,10926,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/18/2014 13:57,1418893039,0.01,p
Still cant believe Obama coddling Castro! Guy is bad! DYK: Cuba has a prison where they enhanced interrogation technique folks,910,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/18/2014 14:02,1418893354,-0.599999964,n
So when we going to Cuba? I got a hundo in my pocket and a taste for small quantities of rum and cigars...,255,Polygon,"-93.402474, 44.8598201; -93.402474, 44.930624; -93.318726, 44.930624; -93.318726, 44.8598201",Edina,MN,12/18/2014 14:03,1418893380,0.204904005,p
this prison in Cuba is terrible and it's a great example of the type of regimes we shouldn't coddle imho,910,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/18/2014 14:03,1418893418,-0.694999993,n
Soon will have America surrounded then invasion begins. The puke has to strengthen Cuba as logistics point to start the invasi,1816,Polygon,"-97.181419, 27.877199; -97.181419, 27.939827; -97.122435, 27.939827; -97.122435, 27.877199",Aransas Pass,TX,12/18/2014 14:04,1418893460,-0.052651867,n
MLB big winners in Cuba shift,9069,Polygon,"-71.191505, 42.227797; -71.191505, 42.399542; -70.986004, 42.399542; -70.986004, 42.227797",Boston,MA,12/18/2014 14:05,1418893523,0.441551745,p
Late to the game? US lifted Cuban embargo. “ I'll happy to invite President Obama to visit Cuba as soon as poss,219,Polygon,"-70.967789, 43.110605; -70.967789, 43.162719; -70.889686, 43.162719; -70.889686, 43.110605",Durham,NH,12/18/2014 14:06,1418893611,1.5,p
A recent look at Cuban Economy - Economic impressions from Cuba,136,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/18/2014 14:09,1418893752,0.5,p
"So, Obama denounces CIA interrogation methods and Taliban, three days later slaughters 120 children. Today we get coz",98,Polygon,"-74.237314, 40.788029; -74.237314, 40.86178; -74.182684, 40.86178; -74.182684, 40.788029",Montclair,NJ,12/18/2014 14:09,1418893781,-0.77699995,n
"If Obama REALLY wanted to piss off the GOP, he should have convinced Cuba to declare on North Korea. TheInterview",110,Polygon,"-73.962582, 40.541722; -73.962582, 40.8000371; -73.699793, 40.8000371; -73.699793, 40.541722",Queens,NY,12/18/2014 14:09,1418893783,0.300000012,p
"If you say, ""We needed to torture for freedom!"", but also say, ""We can't negotiate with Cuba! They torture!"", please say no mo",128,Polygon,"-77.730299, 43.017206; -77.730299, 43.096872; -77.553575, 43.096872; -77.553575, 43.017206",Henrietta,NY,12/18/2014 14:10,1418893824,0.094999999,p
"This trade for Gross, who went to Cuba voluntarily, is reminiscent of the bad deal for",168,Polygon,"-97.362644, 27.850198; -97.362644, 27.908126; -97.291318, 27.908126; -97.291318, 27.850198",Portland,TX,12/18/2014 14:10,1418893829,-0.200000003,n
Cuban Americans divided over historic deal that restores diplomatic ties between Cuba and U.S. for first time since 1961. Liv,2694,Polygon,"-112.0383105, 40.6998952; -112.0383105, 40.8317151; -111.795741, 40.8317151; -111.795741, 40.6998952",Salt Lake City,UT,12/18/2014 14:10,1418893838,0.261077672,p
Third. Among details Obama wanted from those students was Cuba's health care. Obamacare is like Cuba's.,1167,Polygon,"-84.19397, 35.831436; -84.19397, 36.133505; -83.733713, 36.133505; -83.733713, 35.831436",Knoxville,TN,12/18/2014 14:10,1418893849,1,p
"using racist slang ""Mr Obama"" and showing a clip of hatred rhetoric knowing he lied abt",223,Polygon,"-98.778559, 29.141956; -98.778559, 29.693046; -98.302744, 29.693046; -98.302744, 29.141956",San Antonio,TX,12/18/2014 14:11,1418893868,-1.389999986,n
Maybe Obama should try promoting his 'Redistribution of Wealth' in Cuba since it isn't working in the US!!!,140,Polygon,"-95.419243, 35.924363; -95.419243, 35.976887; -95.357043, 35.976887; -95.357043, 35.924363",Wagoner,OK,12/18/2014 14:12,1418893945,0.356000006,p
Cuba and USA smashed their beef finally. How many years they had beef.,414,Polygon,"-74.041878, 40.570842; -74.041878, 40.739434; -73.855673, 40.739434; -73.855673, 40.570842",Brooklyn,NY,12/18/2014 14:12,1418893960,0.045674279,p
"Well, at least Cuba and North Korea's dictatorships are enjoying this holiday season. wearetoosoft",161,Polygon,"-87.022482, 35.99451; -87.022482, 36.405448; -86.560616, 36.405448; -86.560616, 35.99451",Nashville,TN,12/18/2014 14:13,1418893981,-0.079999983,n
"Miami has absorbed the historic announcement on Cuba relations with relative calm. City seems curious, maybe anxious, but not",354,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/18/2014 14:13,1418893998,0.021501169,p
"Obama is somehow involved in political blackmail in Cuba. In Oct. 2009, he funded a covert op. there.",1167,Polygon,"-84.19397, 35.831436; -84.19397, 36.133505; -83.733713, 36.133505; -83.733713, 35.831436",Knoxville,TN,12/18/2014 14:14,1418894073,-1.5,n
Hallelujah! RT Congressional critics ready to block Obama push to normalize Cuban relations,5570,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/18/2014 14:16,1418894168,-0.49000001,n
Now terrorists control our film industry! Yep...go easy on these guys we have in prisons and make nice with Cuba while the wor,98,Polygon,"-74.237314, 40.788029; -74.237314, 40.86178; -74.182684, 40.86178; -74.182684, 40.788029",Montclair,NJ,12/18/2014 14:18,1418894298,0.186033323,p
this is great news about Cuba! I have clients that want to travel to this country. travel,208,Polygon,"-75.280284, 39.871811; -75.280284, 40.13792; -74.955712, 40.13792; -74.955712, 39.871811",Philadelphia,PA,12/18/2014 14:18,1418894334,0.50999999,p
"Cuba an oppressive dictatorship.Yet, dem ideals can be stowaways in imports,&amp; like other critters, slowly take ove",229,Polygon,"-92.889433, 42.491889; -92.889433, 47.309715; -86.24955, 47.309715; -86.24955, 42.491889",Wisconsin,US,12/18/2014 14:19,1418894390,-0.569999993,n
Congratulations Pres. for changing our idiotic years of shunning Cuba! USA USACUBA,2669,Polygon,"-92.4346884, 34.8157446; -92.4346884, 34.891708; -92.3691755, 34.891708; -92.3691755, 34.8157446",Maumelle,AR,12/18/2014 14:22,1418894543,-0.582499981,n
"Happy that we're reconciling with Cuba. And you know, their cigars. CubaPolicy",400,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538",Los Angeles,CA,12/18/2014 14:24,1418894643,0.5,p
"Gov. Scott Walker says normalizing relations with Cuba is ‘a bad idea’: Gov. Scott Walker, responding to…",1828,Polygon,"-88.070827, 42.920822; -88.070827, 43.1926225; -87.863758, 43.1926225; -87.863758, 42.920822",Milwaukee,WI,12/18/2014 14:24,1418894646,-0.550000012,n
Obama's only did this because Jay Z has been begging Obama to go to Cuba with him. tcot,1615,Polygon,"-117.133501, 32.555434; -117.133501, 32.591984; -117.0995642, 32.591984; -117.0995642, 32.555434",Imperial Beach,CA,12/18/2014 14:25,1418894742,-1.059999943,n
I am so glad I have been rather insulated from Republican keening over Cuba.,4262,Polygon,"-82.649284, 27.968367; -82.649284, 28.039978; -82.525493, 28.039978; -82.525493, 27.968367",Town 'n' Country,FL,12/18/2014 14:26,1418894764,0.574999988,p
Amazing: Same people who want to bail on Obamacare after 1 year want to stick with 50 yrs of failed Cuba embargo. huh? du,7540,Polygon,"-85.404424, 34.983674; -85.404424, 35.2002354; -85.080704, 35.2002354; -85.080704, 34.983674",Chattanooga,TN,12/18/2014 14:27,1418894844,0.150000006,p
Diplomatic relations with Cuba began in earnest when Raul Castro found out that Obama used the same Blackberry he has in his ',3413,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/18/2014 14:27,1418894874,1.558200002,p
Somehow don't think congressional GOP leaders were planning on spending big chunk of '15 dealing w/ Cuba policy.,6000,Polygon,"-121.927024, 36.573741; -121.927024, 36.618826; -121.830974, 36.618826; -121.830974, 36.573741",Monterey,CA,12/18/2014 14:28,1418894890,0.423929006,p
"Col Jessup time to get off the wall, is normalizing relations with Cuba. HandleTheTruth AFewGoodMen",268,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/18/2014 14:28,1418894915,0.399499953,p
republicans worry about voting rights in cuba what about here where they suppress the vote here at home hypocrites,865,Polygon,"-79.257789, 37.332496; -79.257789, 37.469415; -79.100237, 37.469415; -79.100237, 37.332496",Lynchburg,VA,12/18/2014 14:29,1418894948,-0.515956938,n
Tell me Big Adult GOPers have total control over Tea Folk after a few months of shrieking about immigration &amp; Cuba.,6000,Polygon,"-121.927024, 36.573741; -121.927024, 36.618826; -121.830974, 36.618826; -121.830974, 36.573741",Monterey,CA,12/18/2014 14:30,1418895002,-0.073779009,n
"Cuba continues to push for human rights, democracy in US.",150,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/18/2014 14:31,1418895101,1.115079999,p
ThanksObama There go Cuba's classic cars. sorrynotsorry,997,Polygon,"-72.06848, 42.053389; -72.06848, 42.116521; -71.995693, 42.116521; -71.995693, 42.053389",Southbridge,MA,12/18/2014 14:32,1418895152,0.241492003,p
The ins and outs of Obama's new travel-friendly Cuba policy.,436,Polygon,"-74.019942, 41.319606; -74.019942, 41.413449; -73.95073, 41.413449; -73.95073, 41.319606",West Point,NY,12/18/2014 14:34,1418895269,0.400000006,p
"Cuba is buddies with North Korea, Venezuela, and Russia. Well we know there are issues.",5054,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/18/2014 14:35,1418895303,1.005714297,p
"Sen. Rubio: ""This president has to be the worst negotiator we have ever had."" Cuba, his home, did not agree to any freedoms fo",555,Polygon,"-87.022482, 35.99451; -87.022482, 36.405448; -86.560616, 36.405448; -86.560616, 35.99451",Nashville,TN,12/18/2014 14:35,1418895316,-0.086893737,n
Could Cuba be the next big thing in cruising?,436,Polygon,"-74.019942, 41.319606; -74.019942, 41.413449; -73.95073, 41.413449; -73.95073, 41.319606",West Point,NY,12/18/2014 14:36,1418895364,0.209999993,p
"Politics and ideologies aside... I would LOVE to visit Cuba. Unfortunately, I think it's impossible to separate the place from",277,Polygon,"-87.920607, 41.873135; -87.920607, 41.9011201; -87.895559, 41.9011201; -87.895559, 41.873135",Berkeley,IL,12/18/2014 14:37,1418895441,-0.153333306,n
Mr. President you blinked when it comes to standing against Cuban Communism. You are the worst negotiator USA has ever seen!,2051,Polygon,"-94.844303, 32.4209097; -94.844303, 32.58565; -94.618379, 32.58565; -94.618379, 32.4209097",Longview,TX,12/18/2014 14:38,1418895514,-0.719292998,n
I don't think there's any political position more out of touch &amp; cultish than opposing the new CubaPolicy Cuba,306,Polygon,"-74.041878, 40.570842; -74.041878, 40.739434; -73.855673, 40.739434; -73.855673, 40.570842",Brooklyn,NY,12/18/2014 14:39,1418895575,-0.493666649,n
"GREAT things happening in Romania, but to compare to Cuba, just remember, they had to kill Ceausescu first! -&gt;&gt;",5570,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/18/2014 14:41,1418895705,-1.125,n
Let's try making friends with the Cuban regime. Because that worked so well with North Korea and Russia.,5054,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/18/2014 14:44,1418895899,0.550000012,p
"Congratulations, you've lived to see Cuba and North Korea put points on the board versus the US on the same day.",2987,Polygon,"-97.521372, 35.284155; -97.521372, 35.370781; -97.405917, 35.370781; -97.405917, 35.284155",Moore,OK,12/18/2014 14:47,1418896057,0.600000024,p
"Don't believe N. Korea did it, but if they did, that means 2 tiny broke communist countries beat Obama twice in month. Cuba",1541,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/18/2014 14:49,1418896145,-0.755722225,n
