last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Bridenstine,Jim,6/15/1975,M,rep,OK,1,Republican,http://bridenstine.house.gov,216 Cannon HOB; Washington DC 20515-3601,202-225-2211,https://bridenstineforms.house.gov/forms/writeyourrep/,http://bridenstine.house.gov/rss.xml,RepJBridenstine,CongressmanJimBridenstine,4.60E+14,RepJimBridenstine,UC4uUpWvIK-fiOfTG_D3rX8g,B001283,2155,N00033532,,79705,412567,135894,Jim Bridenstine,1ba9a374-4bbc-11e2-8758-b64a2997a921,21354,Jim Bridenstine
Mullin,Markwayne,7/26/1977,M,rep,OK,2,Republican,http://mullin.house.gov,1113 Longworth HOB; Washington DC 20515-3602,202-225-2701,https://mullin.house.gov/contact/email-me,http://mullin.house.gov/rss.xml,RepMullin,CongressmanMarkwayneMullin,4.54E+14,,,M001190,2156,N00033410,,1034045,412568,135898,Markwayne Mullin,55872562-4bbc-11e2-8758-b64a2997a921,21355,Markwayne Mullin
Perry,Scott,5/27/1962,M,rep,PA,4,Republican,http://perry.house.gov,1207 Longworth HOB; Washington DC 20515-3804,202-225-5836,http://perryforms.house.gov/forms/writeyourrep/,http://perry.house.gov/rss.xml,RepScottPerry,Rep.ScottPerry,3.77E+14,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,P000605,2157,N00034120,,79873,412569,59980,Scott Perry,a05aac8a-4bbc-11e2-8758-b64a2997a921,21356,Scott Perry (politician)
Rothfus,Keith,4/25/1962,M,rep,PA,12,Republican,http://rothfus.house.gov,1205 Longworth HOB; Washington DC 20515-3812,202-225-2065,https://rothfus.house.gov/email-keith,http://rothfus.house.gov/rss.xml,KeithRothfus,keithrothfus,1.34E+14,reprothfus,UCPe5SCZKXEyUAMNUprj46Pg,R000598,2158,N00031253,,61949,412570,119466,Keith Rothfus,f31f081c-4bbc-11e2-8758-b64a2997a921,21357,Keith Rothfus
Cartwright,Matthew,5/1/1961,M,rep,PA,17,Democrat,http://cartwright.house.gov,1419 Longworth HOB; Washington DC 20515-3817,202-225-5546,https://cartwrightforms.house.gov/forms/writeyourrep/,http://cartwright.house.gov/rss.xml,RepCartwright,CongressmanMattCartwright,2.49E+14,,UCnAOvexSGLBnYidaFzguhTQ,C001090,2159,N00034128,,79865,412571,136236,Matt Cartwright,3a43408e-4bbb-11e2-8758-b64a2997a921,21358,Matt Cartwright
Rice,Tom,8/4/1957,M,rep,SC,7,Republican,http://rice.house.gov,223 Cannon HOB; Washington DC 20515-4007,202-225-9895,https://tomriceforms.house.gov/forms/writeyourrep/,http://rice.house.gov/rss.xml,RepTomRice,reptomrice,4.03E+14,RepTomRice,UCEmPVQphMGoXAfWJli68BEw,R000597,2160,N00033832,,79473,412572,132382,Tom Rice (South Carolina),33a9ef8c-4bbd-11e2-8758-b64a2997a921,21359,Tom Rice
Cruz,Ted,12/22/1970,M,sen,TX,,Republican,http://www.cruz.senate.gov,185 Dirksen Senate Office Building Washington DC 20510,202-224-5922,http://www.cruz.senate.gov/?p=email_senator,,SenTedCruz,SenatorTedCruz,3.15E+14,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,2175,N00033085,S355,1019953,412573,135705,Ted Cruz,b8d4a00a-4bbb-11e2-8758-b64a2997a921,41304,Ted Cruz
Weber,Randy,7/2/1953,M,rep,TX,14,Republican,http://weber.house.gov,510 Cannon HOB; Washington DC 20515-4314,202-225-2831,https://weber.house.gov/contact/email-me,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,1.29E+14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,2161,N00033539,,79698,412574,102026,Randy Weber,407de97a-4bbd-11e2-8758-b64a2997a921,21360,Randy Weber
O'Rourke,Beto,9/26/1972,M,rep,TX,16,Democrat,http://orourke.house.gov,1330 Longworth HOB; Washington DC 20515-4316,202-225-4831,https://orourkeforms.house.gov/forms/writeyourrep/,http://orourke.house.gov/rss.xml,RepBetoORourke,betoorourketx16,4.61E+14,betoorourketx16,UClxfjz6tgqTbwYwQNy0VURg,O000170,2162,N00033540,,79697,412575,78533,Beto O'Rourke,4308607c-4bb7-11e2-8758-b64a2997a921,21361,Beto O'Rourke
Castro,Joaquin,9/16/1974,M,rep,TX,20,Democrat,http://castro.house.gov,212 Cannon HOB; Washington DC 20515-4320,202-225-3236,https://castro.house.gov/contact/email-me,http://castro.house.gov/rss.xml,JoaquinCastrotx,3.26E+14,3.26E+14,JoaquinCastroTX,UCsRxWnFdRiV2od1O5v5nEeQ,C001091,2163,N00033316,,63974,412576,49227,Joaquin Castro,625d409c-4bbb-11e2-8758-b64a2997a921,21362,Joaquín Castro
Williams,Roger,9/13/1949,M,rep,TX,25,Republican,http://williams.house.gov,1323 Longworth HOB; Washington DC 20515-4325,202-225-9896,https://williams.house.gov/contact/email-me,http://williams.house.gov/rss.xml,RepRWilliams,RepRogerWilliams,3.22E+14,,UCBtfmMMQarjtLB9U_pWMOhw,W000816,2165,N00030602,,623742,412578,50112,Roger Williams,46eb6828-4bbd-11e2-8758-b64a2997a921,21364,Roger Williams (U.S. politician)
Veasey,Marc,1/3/1971,M,rep,TX,33,Democrat,http://veasey.house.gov,414 Cannon HOB; Washington DC 20515-4333,202-225-9897,https://veaseyforms.house.gov/forms/writeyourrep/,http://veasey.house.gov/rss.xml,RepVeasey,CongressmanMarcVeasey,3.95E+14,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,V000131,2166,N00033839,,79466,412579,49671,Mark Veasey,01e1bbba-4bbd-11e2-8758-b64a2997a921,21365,Marc Veasey
Vela,Filemon,2/13/1963,M,rep,TX,34,Democrat,http://vela.house.gov,437 Cannon HOB; Washington DC 20515-4334,202-225-9901,https://forms.house.gov/vela/webforms/email-me.shtml,http://vela.house.gov/rss.xml,RepFilemonVela,USCongressmanFilemonVela,5.10E+14,,,V000132,2167,N00034349,,95434,412580,137719,Filemon Vela,9636abe4-5505-11e2-bf3e-76c0a789346f,21366,"Filemon Vela, Jr."
Stewart,Chris,7/15/1960,M,rep,UT,2,Republican,http://stewart.house.gov,323 Cannon HOB; Washington DC 20515-4402,202-225-9730,https://stewart.house.gov/contact/email-me,http://stewart.house.gov/rss.xml,RepChrisStewart,RepChrisStewart,2.42E+14,repchrisstewart,UCKYqzTvmQVWys-WhrCkbyPw,S001192,2168,N00033932,,68466,412581,135930,Chris Stewart,57b0efa8-4bb7-11e2-8758-b64a2997a921,21367,Chris Stewart (politician)
Kaine,Timothy,2/26/1958,M,sen,VA,,Democrat,http://www.kaine.senate.gov,388 Russell Senate Office Building Washington DC 20510,202-224-4024,http://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,SenKaineOffice,SenatorKaine,4.83E+14,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,2176,N00033177,S362,49219,412582,50772,Tim Kaine,gIQAem3o9O,41305,Tim Kaine
Kilmer,Derek,1/1/1974,M,rep,WA,6,Democrat,http://kilmer.house.gov,1520 Longworth HOB; Washington DC 20515-4706,202-225-5916,https://kilmer.house.gov/contact/email-me,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,4.51E+14,,,K000381,2169,N00034453,,68310,412583,51516,Derek Kilmer,3518ebbc-4bb7-11e2-8758-b64a2997a921,21368,Derek Kilmer
Heck,Denny,7/29/1952,M,rep,WA,10,Democrat,http://dennyheck.house.gov,425 Cannon HOB; Washington DC 20515-4710,202-225-9740,https://dennyheck.house.gov/contact/email-me,http://dennyheck.house.gov/rss.xml,RepDennyHeck,CongressmanDennyHeck,5.48E+14,RepDennyHeck,UCU89cl5_yhHzo-oTHiEyaRg,H001064,2170,N00031557,,9269006,412584,126058,Denny Heck,07bb54a2-4bb7-11e2-8758-b64a2997a921,21369,Dennis Heck
Pocan,Mark,8/14/1964,M,rep,WI,2,Democrat,http://pocan.house.gov,313 Cannon HOB; Washington DC 20515-4902,202-225-2906,https://pocan.house.gov/contact/email-me,http://pocan.house.gov/rss.xml,RepMarkPocan,repmarkpocan,4.37E+14,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,P000607,2171,N00033549,,79688,412585,26238,Mark Pocan,933d8a40-4bbc-11e2-8758-b64a2997a921,21370,Mark Pocan
Kelly,Robin,4/30/1956,F,rep,IL,2,Democrat,http://robinkelly.house.gov,1239 Longworth HOB; Washington DC 20515-1302,202-225-0773,https://robinkelly.house.gov/contact/email-me,http://robinkelly.house.gov/rss.xml,RepRobinKelly,reprobinkelly,1.50E+14,,UCLhcNPX2nNQLNzwKW0nEykg,K000385,2190,N00035215,,70399,412595,33384,Robin Kelly,0e9272ea-b743-11e2-b94c-b684dda07add,21371,Robin Kelly
Sanford,Marshall,5/28/1960,M,rep,SC,1,Republican,http://sanford.house.gov,2201 Rayburn HOB; Washington DC 20515-4001,202-225-3176,https://sanford.house.gov/contact/email-me,http://sanford.house.gov/rss.xml,RepSanfordSC,RepSanfordSC,1.18E+14,RepSanfordSC,UCS33edNAxXe2pyFbnUUcZWA,S000051,1012,N00002424,,6513,400607,21991,Mark Sanford,gIQAd8Ty9O,29565,Mark Sanford
Smith,Jason,6/16/1980,M,rep,MO,8,Republican,http://jasonsmith.house.gov,1118 Longworth HOB; Washington DC 20515-2508,202-225-4404,https://jasonsmith.house.gov/contact/email-me,http://jasonsmith.house.gov/rss.xml,RepJasonSmith,repjasonsmith,5.45E+14,RepJasonSmith,UCzj9-27Lr4gcqopmZAobXXg,S001195,2191,N00035282,,71083,412596,59318,Jason Smith (Missouri representative),,21373,Jason T. Smith
Booker,Cory,4/27/1969,M,sen,NJ,,Democrat,http://www.booker.senate.gov,141 Hart Senate Office Building Washington DC 20510,202-224-3224,http://www.booker.senate.gov/?p=contact,,SenBookerOfc,,,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,2194,N00035267,S370,84679,412598,76151,Cory Booker,,,Cory Booker
Clark,Katherine,7/17/1963,F,rep,MA,5,Democrat,http://katherineclark.house.gov,1721 Longworth HOB; Washington DC 20515-2105,202-225-2836,https://katherineclark.house.gov/index.cfm/email-me,,RepKClark,CongresswomanClark,1.41E+15,,UCgaI52w7QKI8LtkSeCCmSuw,C001101,2196,N00035278,,73178,412600,35858,Katherine Clark,,,Katherine Clark
Byrne,Bradley,2/16/1955,M,rep,AL,1,Republican,http://byrne.house.gov,119 Cannon HOB; Washington DC 20515-0101,202-225-4931,https://byrne.house.gov/contact/email-me,,RepByrne,RepByrne,1.37E+15,,UCRUXmqQbrKo0T6xi_GT7TEA,B001289,2197,N00035380,,73486,412601,27584,Bradley Byrne,,,Bradley Byrne
Jolly,David,10/31/1972,M,rep,FL,13,Republican,http://jolly.house.gov,1728 Longworth HOB; Washington DC 20515-0913,202-225-5961,https://jolly.house.gov/contact/email-me,,USRepDavidJolly,repdavidjolly,7.12E+14,,UCmZt80RWeJF6F-cBw7zjP0g,J000296,2199,N00035717,,73783,412603,146146,David Jolly,,,David Jolly
Clawson,Curtis,9/28/1959,M,rep,FL,19,Republican,http://clawson.house.gov,228 Cannon HOB; Washington DC 20515-0919,202-225-2536,,,RepCurtClawson,,,,,C001102,2200,N00035854,,75516,412604,148899,,,,
Brat,David,7/27/1964,M,rep,VA,7,Republican,http://brat.house.gov,330 Cannon HOB; Washington DC 20515-4607,202-225-2815,http://brat.house.gov/contact,,,,,,,B001290,2203,N00036013,,75248,412605,,David Brat,,,Dave Brat
Norcross,Donald,12/13/1958,M,rep,NJ,1,Democrat,http://norcross.house.gov,1531 Longworth HOB; Washington DC 20515-3001,202-225-6501,http://norcross.house.gov/contact,,,,,,,N000188,2202,N00036154,,76311,412606,,Donald Norcross,,,Donald Norcross
Adams,Alma,5/27/1946,F,rep,NC,12,Democrat,http://adams.house.gov,222 Cannon HOB; Washington DC 20515-3312,202-225-1510,http://adams.house.gov/contact,,RepAdams,,,,,A000370,2201,N00035451,,76386,412607,,Alma Adams,,,Alma Adams
Dold,Bob,6/23/1969,M,rep,IL,10,Republican,https://dold.house.gov,221 Cannon HOB; Washington DC 20515-1310,202-225-4835,,,,,,,,D000613,2013,N00031103,,,412420,116548,,,21127,Robert Dold
Guinta,Frank,9/26/1970,M,rep,NH,1,Republican,https://guinta.house.gov,326 Cannon HOB; Washington DC 20515-2901,202-225-5456,,,RepFrankGuinta,,,,,G000570,2038,N00030801,,,412447,42946,,,21152,Frank Guinta
Palmer,Gary,5/14/1954,M,rep,AL,6,Republican,https://palmer.house.gov,206 Cannon HOB; Washington DC 20515-0106,202-225-4921,,,USRepGaryPalmer,,,,,P000609,2221,N00035691,,,412608,,,,,
Hill,French,12/5/1956,M,rep,AR,2,Republican,https://hill.house.gov,1229 Longworth HOB; Washington DC 20515-0402,202-225-2506,,,RepFrenchHill,,,,,H001072,2223,N00035792,,,412609,,,,,
Westerman,Bruce,11/18/1967,M,rep,AR,4,Republican,https://westerman.house.gov,130 Cannon HOB; Washington DC 20515-0404,202-225-3772,,,RepWesterman,,,,,W000821,2224,N00035527,,,412610,,,,,
McSally,Martha,3/22/1966,F,rep,AZ,2,Republican,https://mcsally.house.gov,1029 Longworth HOB; Washington DC 20515-0302,202-225-2542,,,RepMcSally,,,,,M001197,2225,N00033982,,,412611,,,,,
Gallego,Ruben,11/20/1979,M,rep,AZ,7,Democrat,https://rubengallego.house.gov,1218 Longworth HOB; Washington DC 20515-0307,202-225-4065,,,RepRubenGallego,,,,,G000574,2226,N00036097,,,412612,,,,,
DeSaulnier,Mark,3/31/1952,M,rep,CA,11,Democrat,https://desaulnier.house.gov,327 Cannon HOB; Washington DC 20515-0511,202-225-2095,,,RepDeSaulnier,,,,,D000623,2227,N00030709,,,412613,,,,,
Knight,Steve,12/17/1966,M,rep,CA,25,Republican,https://knight.house.gov,1023 Longworth HOB; Washington DC 20515-0525,202-225-1956,,,SteveKnight25,,,,,K000387,2228,N00035820,,,412614,,,,,
Aguilar,Pete,6/19/1979,M,rep,CA,31,Democrat,https://aguilar.house.gov,1223 Longworth HOB; Washington DC 20515-0531,202-225-3201,,,reppeteaguilar,,,,,A000371,2229,N00033997,,,412615,,,,,
Lieu,Ted,3/29/1969,M,rep,CA,33,Democrat,https://lieu.house.gov,415 Cannon HOB; Washington DC 20515-0533,202-225-3976,,,RepTedLieu,,,,,L000582,2230,N00035825,,,412616,,,,,
Torres,Norma,4/4/1965,F,rep,CA,35,Democrat,https://torres.house.gov,516 Cannon HOB; Washington DC 20515-0535,202-225-6161,,,NormaJTorres,,,,,T000474,2231,N00036107,,,412617,,,,,
Walters,Mimi,5/14/1962,F,rep,CA,45,Republican,https://walters.house.gov,236 Cannon HOB; Washington DC 20515-0545,202-225-5611,,,RepMimiWalters,,,,,W000820,2232,N00035391,,,412618,,,,,
Buck,Ken,2/16/1959,M,rep,CO,4,Republican,https://buck.house.gov,416 Cannon HOB; Washington DC 20515-0604,202-225-4676,,,RepKenBuck,,,,,B001297,2233,N00030829,,,412619,,,,,
Graham,Gwen,1/31/1963,F,rep,FL,2,Democrat,https://graham.house.gov,1213 Longworth HOB; Washington DC 20515-0902,202-225-5235,,,RepGwenGraham,,,,,G000575,2234,N00035688,,,412620,,,,,
Curbelo,Carlos,3/1/1980,M,rep,FL,26,Republican,https://curbelo.house.gov,1429 Longworth HOB; Washington DC 20515-0926,202-225-2778,,,RepCurbelo,,,,,C001107,2235,N00035403,,,412621,,,,,
Carter,Buddy,9/6/1957,M,rep,GA,1,Republican,https://buddycarter.house.gov,432 Cannon HOB; Washington DC 20515-1001,202-225-5831,,,RepBuddyCarter,,,,,C001103,2236,N00035346,,,412622,,,,,
Hice,Jody,4/22/1960,M,rep,GA,10,Republican,https://hice.house.gov,1516 Longworth HOB; Washington DC 20515-1010,202-225-4101,,,congressmanhice,,,,,H001071,2237,N00032243,,,412623,,,,,
Loudermilk,Barry,12/22/1963,M,rep,GA,11,Republican,https://loudermilk.house.gov,238 Cannon HOB; Washington DC 20515-1011,202-225-2931,,,RepLoudermilk,,,,,L000583,2238,N00035347,,,412624,,,,,
Allen,Rick,11/7/1951,M,rep,GA,12,Republican,https://allen.house.gov,513 Cannon HOB; Washington DC 20515-1012,202-225-2823,,,reprickallen,,,,,A000372,2239,N00033720,,,412625,,,,,
Takai,Mark,7/1/1967,M,rep,HI,1,Democrat,https://takai.house.gov,422 Cannon HOB; Washington DC 20515-1101,202-225-2726,,,RepMarkTakai,,,,,T000473,2240,N00035535,,,412626,,,,,
Blum,Rod,4/26/1955,M,rep,IA,1,Republican,https://blum.house.gov,213 Cannon HOB; Washington DC 20515-1501,202-225-2911,,,RepRodBlum,,,,,B001294,2241,N00033744,,,412627,,,,,
Young,David,5/11/1968,M,rep,IA,3,Republican,https://davidyoung.house.gov,515 Cannon HOB; Washington DC 20515-1503,202-225-5476,,,RepDavidYoung,,,,,Y000066,2242,N00035509,,,412628,,,,,
Bost,Mike,12/30/1960,M,rep,IL,12,Republican,https://bost.house.gov,1440 Longworth HOB; Washington DC 20515-1312,202-225-5661,,,RepBost,,,,,B001295,2243,N00035420,,,412629,,,,,
Abraham,Ralph,9/16/1954,M,rep,LA,5,Republican,https://abraham.house.gov,417 Cannon HOB; Washington DC 20515-1805,202-225-8490,,,RepAbraham,,,,,A000374,2244,N00036633,,,412630,,,,,
Graves,Garret,1/31/1972,M,rep,LA,6,Republican,https://garretgraves.house.gov,204 Longworth HOB; Washington DC 20515-1806,202-225-3901,,,RepGarretGraves,,,,,G000577,2245,N00036135,,,412631,,,,,
Moulton,Seth,10/24/1978,M,rep,MA,6,Democrat,https://moulton.house.gov,1408 Longworth HOB; Washington DC 20515-2106,202-225-8020,,,,,,,,M001196,2246,N00035431,,,412632,,,,,
Poliquin,Bruce,11/1/1953,M,rep,ME,2,Republican,https://poliquin.house.gov,426 Cannon HOB; Washington DC 20515-1902,202-225-6306,,,RepPoliquin,,,,,P000611,2247,N00034584,,,412633,,,,,
Moolenaar,John,5/8/1961,M,rep,MI,4,Republican,https://moolenaar.house.gov,117 Cannon HOB; Washington DC 20515-2204,202-225-3561,,,RepMoolenaar,,,,,M001194,2248,N00036275,,,412634,,,,,
Bishop,Mike,3/18/1967,M,rep,MI,8,Republican,https://mikebishop.house.gov,428 Cannon HOB; Washington DC 20515-2208,202-225-4872,,,RepMikeBishop,,,,,B001293,2249,N00036449,,,412635,,,,,
Trott,Dave,10/16/1960,M,rep,MI,11,Republican,https://trott.house.gov,1722 Longworth HOB; Washington DC 20515-2211,202-225-8171,,,repdavetrott,,,,,T000475,2250,N00035607,,,412636,,,,,
Dingell,Debbie,11/23/1953,F,rep,MI,12,Democrat,https://debbiedingell.house.gov,116 Cannon HOB; Washington DC 20515-2212,202-225-4071,,,RepDebDingell,,,,,D000624,2251,N00036149,,,412637,,,,,
Lawrence,Brenda,10/18/1954,F,rep,MI,14,Democrat,https://lawrence.house.gov,1237 Longworth HOB; Washington DC 20515-2214,202-225-5802,,,,,,,,L000581,2252,N00034068,,,412638,,,,,
Emmer,Tom,3/3/1961,M,rep,MN,6,Republican,https://emmer.house.gov,503 Cannon HOB; Washington DC 20515-2306,202-225-2331,,,RepTomEmmer,,,,,E000294,2253,N00035440,,,412639,,,,,
Zinke,Ryan,11/1/1961,M,rep,MT,0,Republican,https://zinke.house.gov,113 Cannon HOB; Washington DC 20515-2600,202-225-3211,,,RepRyanZinke,,,,,Z000018,2254,N00035616,,,412640,,,,,
Rouzer,David,2/16/1972,M,rep,NC,7,Republican,https://rouzer.house.gov,424 Cannon HOB; Washington DC 20515-3307,202-225-2731,,,RepDavidRouzer,,,,,R000603,2256,N00033527,,,412641,,,,,
Ashford,Brad,11/10/1949,M,rep,NE,2,Democrat,https://ashford.house.gov,107 Cannon HOB; Washington DC 20515-2702,202-225-4155,,,RepBradAshford,,,,,A000373,2257,N00005293,,,412642,,,,,
MacArthur,Tom,10/16/1960,M,rep,NJ,3,Republican,https://macarthur.house.gov,506 Cannon HOB; Washington DC 20515-3003,202-225-4765,,,RepTomMacArthur,,,,,M001193,2258,N00036155,,,412643,,,,,
Watson Coleman,Bonnie,2/6/1945,F,rep,NJ,12,Democrat,https://watsoncoleman.house.gov,126 Cannon HOB; Washington DC 20515-3012,202-225-5801,,,RepBWColeman,,,,,W000822,2259,N00036158,,,412644,,,,,
Hardy,Cresent,6/23/1957,M,rep,NV,4,Republican,https://hardy.house.gov,430 Cannon HOB; Washington DC 20515-2804,202-225-9894,,,RepHardy,RepCresentHardy,3.21E+14,RepHardy,UCc8E6NWCdgrXjBVI2NNPYdA,H001070,2260,N00035628,,,412645,,,,,
Zeldin,Lee,1/30/1980,M,rep,NY,1,Republican,https://zeldin.house.gov,1517 Longworth HOB; Washington DC 20515-3201,202-225-3826,,,RepLeeZeldin,,,,,Z000017,2261,N00029404,,,412646,,,,,
Rice,Kathleen,2/15/1965,F,rep,NY,4,Democrat,https://kathleenrice.house.gov,1508 Longworth HOB; Washington DC 20515-3204,202-225-5516,,,RepKathleenRice,,,,,R000602,2262,N00035927,,,412647,,,,,
Stefanik,Elise,7/2/1984,F,rep,NY,21,Republican,https://stefanik.house.gov,512 Cannon HOB; Washington DC 20515-3221,202-225-4611,,,RepStefanik,,,,,S001196,2263,N00035523,,,412648,,,,,
Katko,John,11/9/1962,M,rep,NY,24,Republican,https://katko.house.gov,1123 Longworth HOB; Washington DC 20515-3224,202-225-3701,,,RepJohnKatko,,,,,K000386,2264,N00035934,,,412649,,,,,
Russell,Steve,5/25/1963,M,rep,OK,5,Republican,https://russell.house.gov,128 Cannon HOB; Washington DC 20515-3605,202-225-2132,,,USRepRussell,,,,,R000604,2265,N00036175,,,412650,,,,,
Costello,Ryan,9/7/1976,M,rep,PA,6,Republican,https://costello.house.gov,427 Cannon HOB; Washington DC 20515-3806,202-225-4315,,,RepRyanCostello,,,,,C001106,2266,N00031064,,,412651,,,,,
Boyle,Brendan,2/6/1977,M,rep,PA,13,Democrat,https://boyle.house.gov,118 Cannon HOB; Washington DC 20515-3813,202-225-6111,,,RepBrendanBoyle,,,,,B001296,2267,N00035307,,,412652,,,,,
Ratcliffe,John,10/20/1965,M,rep,TX,4,Republican,https://ratcliffe.house.gov,325 Cannon HOB; Washington DC 20515-4304,202-225-6673,,,RepRatcliffe,,,,,R000601,2268,N00035972,,,412653,,,,,
Hurd,Will,8/19/1977,M,rep,TX,23,Republican,https://hurd.house.gov,317 Cannon HOB; Washington DC 20515-4323,202-225-4511,,,hurdonthehill,,,,,H001073,2269,N00031417,,,412654,,,,,
Babin,Brian,3/23/1948,M,rep,TX,36,Republican,https://babin.house.gov,316 Cannon HOB; Washington DC 20515-4336,202-225-1555,,,RepBrianBabin,,,,,B001291,2270,N00005736,,,412655,,,,,
Love,Mia,12/6/1975,F,rep,UT,4,Republican,https://love.house.gov,217 Cannon HOB; Washington DC 20515-4404,202-225-3011,,,repmialove,,,,,L000584,2271,N00033842,,,412656,,,,,
Beyer,Donald,6/20/1950,M,rep,VA,8,Democrat,https://beyer.house.gov,431 Cannon HOB; Washington DC 20515-4608,202-225-4376,,,,,,,,B001292,2272,N00036018,,,412657,,,,,
Comstock,Barbara,6/30/1959,F,rep,VA,10,Republican,https://comstock.house.gov,226 Cannon HOB; Washington DC 20515-4610,202-225-5136,,,RepComstock,,,,,C001105,2273,N00036023,,,412658,,,,,
Plaskett,Stacey,5/13/1966,F,rep,VI,0,Democrat,https://plaskett.house.gov,509 Cannon HOB; Washington DC 20515-5501,202-225-1790,,,staceyplaskett,,,,,P000610,2274,,,,412659,,,,,
Newhouse,Dan,7/10/1955,M,rep,WA,4,Republican,https://newhouse.house.gov,1641 Longworth HOB; Washington DC 20515-4704,202-225-5816,,,RepNewhouse,,,,,N000189,2275,N00036403,,,412660,,,,,
Grothman,Glenn,7/3/1955,M,rep,WI,6,Republican,https://grothman.house.gov,501 Cannon HOB; Washington DC 20515-4906,202-225-2476,,,,,,,,G000576,2276,N00036409,,,412661,,,,,
Mooney,Alex,6/5/1971,M,rep,WV,2,Republican,https://mooney.house.gov,1232 Longworth HOB; Washington DC 20515-4802,202-225-2711,,,RepAlexMooney,,,,,M001195,2277,N00033814,,,412662,,,,,
Jenkins,Evan,9/12/1960,M,rep,WV,3,Republican,https://evanjenkins.house.gov,502 Cannon HOB; Washington DC 20515-4803,202-225-3452,,,RepEvanJenkins,,,,,J000297,2278,N00035531,,,412663,,,,,
Amata,Aumua,12/29/1947,F,rep,AS,0,Republican,https://radewagen.house.gov,1339 Longworth HOB; Washington DC 20515-5201,202-225-8577,,,,,,,,R000600,2222,,,,412664,,,,,
Sullivan,Dan,11/13/1964,M,sen,AK,,Republican,http://www.sullivan.senate.gov,B40A Dirksen Senate Office Building Washington DC 20510,202-224-3004,,,SenDanSullivan,,,,,S001198,2290,N00035774,S383,,412665,,,,,
Perdue,David,12/10/1949,M,sen,GA,,Republican,http://www.perdue.senate.gov,B40D Dirksen Senate Office Building Washington DC 20510,202-224-3521,,,sendavidperdue,,,,,P000612,2286,N00035516,S379,,412666,,,,,
Ernst,Joni,7/1/1970,F,sen,IA,,Republican,http://www.ernst.senate.gov,825 B&C Hart Senate Office Building Washington DC 20510,202-224-3254,,,SenJoniErnst,senjoniernst,3.52E+14,,UCLwrmtF_84FIcK3TyMs4MIw,E000295,2283,N00035483,S376,,412667,,,,,
Tillis,Thom,8/30/1960,M,sen,NC,,Republican,http://www.tillis.senate.gov,G55 Dirksen Senate Office Building Washington DC 20510,202-224-6342,,,senthomtillis,SenatorThomTillis,1.58E+15,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,2291,N00035492,S384,,412668,,,,,
